EmpresaId,Location,lat,lgn,Description,Type,time,provincia,localidad,calification,BranchType
22395|1,AV. CORDOBA 2100,-34.59972,-58.39716,SUBTE LINEA D EST F DE MEDICINA,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22396|1,AV. CABILDO 1700,-34.56550,-58.45319,SUBTE LINEA D EST J HERNANDEZ,1,05:00 A 22:00 HS,CF,BELGRANO,5,ESTACIÓN DE SUBTE,
22397|1,AV. CABILDO 2100,-34.56199,-58.45668,SUBTE LINEA D EST JURAMENTO,1,05:00 A 22:00 HS,CF,BELGRANO,5,ESTACIÓN DE SUBTE,
22398|1,AV. SANTA FE 5400,-34.57503,-58.43493,SUBTE LINEA D EST M CARRANZA,1,05:00 A 22:00 HS,CF,PALERMO,5,ESTACIÓN DE SUBTE,
22399|1,AV. CABILDO 700,-34.57045,-58.44381,SUBTE LINEA D EST OLLEROS,1,05:00 A 22:00 HS,CF,COLEGIALES,5,ESTACIÓN DE SUBTE,
22400|1,AV. SANTA FE 4700,-34.57821,-58.42643,SUBTE LINEA D EST PALERMO,1,05:00 A 22:00 HS,CF,PALERMO,5,ESTACIÓN DE SUBTE,
22401|1,AV. SANTA FE 4100,-34.58183,-58.42070,SUBTE LINEA D EST PZA ITALIA,1,05:00 A 22:00 HS,CF,PALERMO,5,ESTACIÓN DE SUBTE,
22402|1,AV. SANTA FE 2500,-34.59442,-58.40229,SUBTE LINEA D EST PUEYRREDON,1,05:00 A 22:00 HS,CF,RECOLETA,5,ESTACIÓN DE SUBTE,
22403|1,AV. SANTA FE 3700,-34.58513,-58.41587,SUBTE LINEA D EST S ORTIZ,1,05:00 A 22:00 HS,CF,PALERMO,5,ESTACIÓN DE SUBTE,
22404|1,TUCUMAN 1200,-34.60142,-58.38399,SUBTE LINEA D EST TRIBUNALES,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22405|1,AV. SAN JUAN 4400,-34.62699,-58.42660,SUBTE LINEA E EST AV LA PLATA,1,05:00 A 22:00 HS,CF,BOEDO,5,ESTACIÓN DE SUBTE,
22406|1,AV. JULIO A. ROCA 800,-34.61281,-58.37776,SUBTE LINEA E EST BELGRANO,1,05:00 A 22:00 HS,CF,MONTSERRAT,5,ESTACIÓN DE SUBTE,
22407|1,AV. SAN JUAN 3600,-34.62549,-58.41626,SUBTE LINEA E EST BOEDO,1,05:00 A 22:00 HS,CF,BOEDO,5,ESTACIÓN DE SUBTE,
22408|1,AV. JULIO A. ROCA 501,-34.60901,-58.37349,SUBTE LINEA E EST BOLIVAR,1,05:00 A 22:00 HS,CF,MONTSERRAT,5,ESTACIÓN DE SUBTE,
22409|1,AV. EVA PERON 1200,-34.63101,-58.44209,SUBTE LINEA E EST EMILIO MITRE,1,05:00 A 22:00 HS,CF,PARQUE CHACABUCO,5,ESTACIÓN DE SUBTE,
22410|1,AV. SAN JUAN 1800,-34.62272,-58.39147,SUBTE LINEA E EST E RIOS,1,05:00 A 22:00 HS,CF,CONSTITUCIÓN,5,ESTACIÓN DE SUBTE,
22412|1,AV. DIRECTORIO 500,-34.62805,-58.43375,SUBTE LINEA E EST J M MORENO,1,05:00 A 22:00 HS,CF,PARQUE CHACABUCO,5,ESTACIÓN DE SUBTE,
22413|1,AV. SAN JUAN 2700,-34.62381,-58.40240,SUBTE LINEA E EST JUJY,1,05:00 A 22:00 HS,CF,SAN CRISTÓBAL,5,ESTACIÓN DE SUBTE,
22414|1,AV. EVA PERON 1900,-34.63620,-58.44943,SUBTE LINEA E EST M MILAGROSA,1,05:00 A 22:00 HS,CF,PARQUE CHACABUCO,5,ESTACIÓN DE SUBTE,
22415|1,AV. SAN JUAN 2200,-34.62307,-58.39650,SUBTE LINEA E EST PICHINCHA,1,05:00 A 22:00 HS,CF,SAN CRISTÓBAL,5,ESTACIÓN DE SUBTE,
22416|1,AV. EVA PERON 3300,-34.64403,-58.46338,SUBTE LINEA E EST PZA VIRREYES,1,05:00 A 22:00 HS,CF,FLORES,5,ESTACIÓN DE SUBTE,
22417|1,AV. SAN JUAN 1300,-34.62224,-58.38459,SUBTE LINEA E EST SAN JOSE,1,05:00 A 22:00 HS,CF,CONSTITUCIÓN,5,ESTACIÓN DE SUBTE,
22418|1,AV. SAN JUAN 3100,-34.62459,-58.40886,SUBTE LINEA E EST URQUIZA,1,05:00 A 22:00 HS,CF,SAN CRISTÓBAL,5,ESTACIÓN DE SUBTE,
22419|1,AV. VARELA 950,-34.63972,-58.45823,SUBTE LINEA E EST VARELA,1,05:00 A 22:00 HS,CF,FLORES,5,ESTACIÓN DE SUBTE,
22420|1,AV. JUJUY 2200,-34.63592,-58.39911,SUBTE LINEA H EST P PATRICIOS,1,05:00 A 22:00 HS,CF,PARQUE PATRICIOS,5,ESTACIÓN DE SUBTE,
22421|1,AV. JUJUY 1100,-34.62231,-58.40246,SUBTE LINEA H EST HUMBERTO I,1,05:00 A 22:00 HS,CF,SAN CRISTÓBAL,5,ESTACIÓN DE SUBTE,
22422|1,AV. JUJUY 1700,-34.62978,-58.40079,SUBTE LINEA H EST INCLAN,1,05:00 A 22:00 HS,CF,PARQUE PATRICIOS,5,ESTACIÓN DE SUBTE,
22423|1,AV. PUEYRREDON 75,-34.60951,-58.40596,SUBTE LINEA H EST ONCE,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22424|1,AV. JUJUY 500,-34.61565,-58.40454,SUBTE LINEA H EST VENEZUELA,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22426|1,AV.CASEROS Y AV. JUJUY ,-34.63594,-58.39889,SUBTE LINEA H EST CASEROS,1,05:00 A 22:00 HS,CF,PARQUE PATRICIOS,5,ESTACIÓN DE SUBTE,
22427|1,AV. PUEYRREDON Y AV. CORRIENTES ,-34.60458,-58.40548,SUBTE LINEA H EST CORRIENTES,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22428|1,SAN MARTIN 501,-34.60207,-58.37390,DELICOSTA MARIA EUGENIA,1,08:00 A 21:00 HS,CF,SAN NICOLÁS,5,AGENCIA DE LOTERÍA,
22429|1,AV. EVA PERON 5932,-34.66364,-58.48934,DOUKATAS NICOLAS,1,08:00 A 21:00 HS,CF,MATADEROS,5,AGENCIA DE LOTERÍA,
